"","Genus","Species"
"Otu09586","Streptomyces","albus/chrestomyceticus/chumphonensis/chungwhensis/iconiensis/platensis/setonii/xinghaiensis"
"Otu09587",NA,NA
"Otu09588",NA,NA
"Otu09589",NA,NA
"Otu09590",NA,NA
"Otu09594",NA,NA
"Otu09595","Porphyrobacter","colymbi/donghaensis/neustonensis/sanguineus/tepidarius"
"Otu09596",NA,NA
"Otu09597",NA,NA
"Otu09598",NA,NA
"Otu09599",NA,NA
"Otu09601",NA,NA
"Otu09602",NA,NA
"Otu09604",NA,NA
"Otu09605",NA,NA
"Otu09609",NA,NA
"Otu09610",NA,NA
"Otu09611",NA,NA
"Otu09612",NA,NA
"Otu09614",NA,NA
"Otu09616",NA,NA
"Otu09618",NA,NA
"Otu09619",NA,NA
"Otu09622",NA,NA
"Otu09624",NA,NA
"Otu09626",NA,NA
"Otu09628",NA,NA
"Otu09629",NA,NA
"Otu09630",NA,NA
"Otu09631",NA,NA
"Otu09633",NA,NA
"Otu09635",NA,NA
"Otu09636",NA,NA
"Otu09637",NA,NA
"Otu09638",NA,NA
"Otu09639",NA,NA
"Otu09640",NA,NA
"Otu09642",NA,NA
"Otu09643",NA,NA
"Otu09644",NA,NA
"Otu09646",NA,NA
"Otu09647",NA,NA
"Otu09649",NA,NA
"Otu09652",NA,NA
"Otu09653",NA,NA
"Otu09654",NA,NA
"Otu09655",NA,NA
"Otu09657",NA,NA
"Otu09661",NA,NA
"Otu09662",NA,NA
"Otu09663",NA,NA
"Otu09664",NA,NA
"Otu09666",NA,NA
"Otu09667",NA,NA
"Otu09668",NA,NA
"Otu09670",NA,NA
"Otu09671",NA,NA
"Otu09672",NA,NA
"Otu09673",NA,NA
"Otu09674",NA,NA
"Otu09675",NA,NA
"Otu09676",NA,NA
"Otu09678",NA,NA
"Otu09679",NA,NA
"Otu09682",NA,NA
"Otu09683",NA,NA
"Otu09684",NA,NA
"Otu09685",NA,NA
"Otu09686",NA,NA
"Otu09688",NA,NA
"Otu09690",NA,NA
"Otu09691",NA,NA
"Otu09695",NA,NA
"Otu09696",NA,NA
"Otu09700",NA,NA
"Otu09701",NA,NA
"Otu09703",NA,NA
"Otu09704",NA,NA
"Otu09706",NA,NA
"Otu09708",NA,NA
"Otu09711",NA,NA
"Otu09714",NA,NA
"Otu09715",NA,NA
"Otu09716",NA,NA
"Otu09718",NA,NA
"Otu09721",NA,NA
"Otu09722",NA,NA
"Otu09724",NA,NA
"Otu09726",NA,NA
"Otu09727",NA,NA
"Otu09728",NA,NA
"Otu09729",NA,NA
"Otu09732",NA,NA
"Otu09733",NA,NA
"Otu09734",NA,NA
"Otu09738",NA,NA
"Otu09739",NA,NA
"Otu09742",NA,NA
"Otu09743",NA,NA
"Otu09744",NA,NA
"Otu09745",NA,NA
"Otu09746",NA,NA
"Otu09747",NA,NA
"Otu09749",NA,NA
"Otu09750",NA,NA
"Otu09751",NA,NA
"Otu09753",NA,NA
"Otu09755",NA,NA
"Otu09758",NA,NA
"Otu09759",NA,NA
"Otu09762",NA,NA
"Otu09763",NA,NA
"Otu09765",NA,NA
"Otu09766",NA,NA
"Otu09767",NA,NA
"Otu09771",NA,NA
"Otu09772",NA,NA
"Otu09773",NA,NA
"Otu09778",NA,NA
"Otu09781",NA,NA
"Otu09783",NA,NA
"Otu09784",NA,NA
"Otu09785",NA,NA
"Otu09787",NA,NA
"Otu09788",NA,NA
"Otu09789",NA,NA
"Otu09792",NA,NA
"Otu09793",NA,NA
"Otu09795",NA,NA
"Otu09797",NA,NA
"Otu09799",NA,NA
"Otu09804",NA,NA
"Otu09805",NA,NA
"Otu09806",NA,NA
"Otu09809",NA,NA
"Otu09811",NA,NA
"Otu09812",NA,NA
"Otu09813",NA,NA
"Otu09814",NA,NA
"Otu09820",NA,NA
"Otu09822","Prevotella","multiformis"
"Otu09824",NA,NA
"Otu09826",NA,NA
"Otu09829",NA,NA
"Otu09830",NA,NA
"Otu09832",NA,NA
"Otu09833","Corynebacterium","aurimucosum/simulans/striatum/xerosis"
"Otu09835",NA,NA
"Otu09836",NA,NA
"Otu09837",NA,NA
"Otu09838",NA,NA
"Otu09839",NA,NA
"Otu09840",NA,NA
"Otu09841","Alkaliphilus","crotonatoxidans/transvaalensis"
"Otu09845",NA,NA
"Otu09847","Alcaligenes","aquatilis/faecalis"
"Otu09850",NA,NA
"Otu09853",NA,NA
"Otu09854",NA,NA
"Otu09855",NA,NA
"Otu09856",NA,NA
"Otu09858",NA,NA
"Otu09862",NA,NA
"Otu09863",NA,NA
"Otu09864",NA,NA
"Otu09865",NA,NA
"Otu09866",NA,NA
"Otu09868",NA,NA
"Otu09869",NA,NA
"Otu09871",NA,NA
"Otu09872",NA,NA
"Otu09874",NA,NA
"Otu09878",NA,NA
"Otu09879",NA,NA
"Otu09883",NA,NA
"Otu09884",NA,NA
"Otu09888",NA,NA
"Otu09889",NA,NA
"Otu09890",NA,NA
"Otu09892",NA,NA
"Otu09894",NA,NA
"Otu09896","Porphyromonas","gingivalis"
"Otu09899","Stakelama","pacifica"
"Otu09900",NA,NA
"Otu09901",NA,NA
"Otu09902",NA,NA
"Otu09903",NA,NA
"Otu09904",NA,NA
"Otu09905",NA,NA
"Otu09909",NA,NA
"Otu09910",NA,NA
"Otu09911",NA,NA
"Otu09912",NA,NA
"Otu09914",NA,NA
"Otu09915",NA,NA
"Otu09916",NA,NA
"Otu09917",NA,NA
"Otu09919",NA,NA
"Otu09921",NA,NA
"Otu09922",NA,NA
"Otu09923",NA,NA
"Otu09924",NA,NA
"Otu09925",NA,NA
"Otu09926",NA,NA
"Otu09927",NA,NA
"Otu09928",NA,NA
"Otu09930",NA,NA
"Otu09931",NA,NA
"Otu09932",NA,NA
"Otu09934",NA,NA
"Otu09935",NA,NA
"Otu09936",NA,NA
"Otu09938",NA,NA
"Otu09939",NA,NA
"Otu09941",NA,NA
"Otu09942",NA,NA
"Otu09943",NA,NA
"Otu09945",NA,NA
"Otu09946",NA,NA
"Otu09947",NA,NA
"Otu09948",NA,NA
"Otu09949",NA,NA
"Otu09950",NA,NA
"Otu09953",NA,NA
"Otu09956",NA,NA
"Otu09957",NA,NA
"Otu09958",NA,"aquatilis/chitosanitabida/depolymerans/puraquae"
"Otu09960",NA,NA
"Otu09964",NA,NA
"Otu09965","Kordiimonas","gwangyangensis"
"Otu09968",NA,NA
"Otu09969",NA,NA
"Otu09970",NA,NA
"Otu09971","Skermanella","stibiiresistens"
"Otu09972","Megasphaera","micronuciformis"
"Otu09973",NA,NA
"Otu09974",NA,NA
"Otu09977",NA,"aequororis/chungkukjangi/horikoshii/massiliensis/sinduriensis/xylanilyticus"
"Otu09979",NA,NA
"Otu09980",NA,NA
"Otu09981",NA,NA
"Otu09987",NA,NA
"Otu09988",NA,NA
"Otu09996",NA,NA
"Otu09997",NA,NA
"Otu09999",NA,NA
"Otu10000",NA,NA
"Otu10001",NA,NA
"Otu10002","Deinococcus","radiodurans/wulumuqiensis"
"Otu10003",NA,NA
"Otu10004",NA,NA
"Otu10005",NA,NA
"Otu10006",NA,NA
"Otu10007",NA,NA
"Otu10008",NA,NA
"Otu10009",NA,NA
"Otu10010",NA,NA
"Otu10011",NA,NA
"Otu10015",NA,NA
"Otu10016",NA,NA
"Otu10017",NA,NA
"Otu10018","Actinomyces","haliotis/radicidentis"
"Otu10019",NA,NA
"Otu10020",NA,NA
"Otu10022",NA,NA
"Otu10023",NA,NA
"Otu10026",NA,NA
"Otu10027",NA,NA
"Otu10028",NA,NA
"Otu10029",NA,NA
"Otu10030",NA,NA
"Otu10031",NA,NA
"Otu10032",NA,NA
"Otu10033",NA,NA
"Otu10034",NA,NA
"Otu10039",NA,NA
"Otu10041",NA,NA
"Otu10042",NA,NA
"Otu10043",NA,NA
"Otu10044",NA,NA
"Otu10045",NA,NA
"Otu10046",NA,NA
"Otu10047",NA,NA
"Otu10048",NA,NA
"Otu10049",NA,NA
"Otu10051",NA,NA
"Otu10052",NA,NA
"Otu10053",NA,NA
"Otu10054",NA,NA
"Otu10055",NA,NA
"Otu10056",NA,NA
"Otu10059",NA,NA
"Otu10060",NA,NA
"Otu10061",NA,NA
"Otu10064",NA,NA
"Otu10065",NA,NA
"Otu10067",NA,NA
"Otu10069",NA,NA
"Otu10070",NA,NA
"Otu10071",NA,NA
"Otu10072",NA,NA
"Otu10073",NA,NA
"Otu10074",NA,NA
"Otu10075",NA,NA
"Otu10077",NA,NA
"Otu10078",NA,NA
"Otu10079",NA,NA
"Otu10084",NA,NA
"Otu10086","Pseudoramibacter","alactolyticus"
"Otu10089",NA,NA
"Otu10090",NA,NA
"Otu10091",NA,NA
"Otu10093",NA,NA
"Otu10096",NA,NA
"Otu10097",NA,NA
"Otu10098",NA,NA
"Otu10099",NA,NA
"Otu10100",NA,NA
"Otu10101",NA,NA
"Otu10103",NA,NA
"Otu10104",NA,NA
"Otu10105",NA,NA
"Otu10106",NA,NA
"Otu10107",NA,NA
"Otu10110",NA,NA
"Otu10111",NA,NA
"Otu10112",NA,NA
"Otu10114",NA,NA
"Otu10115",NA,NA
"Otu10116",NA,NA
"Otu10117",NA,NA
"Otu10118",NA,NA
"Otu10119",NA,NA
"Otu10120",NA,NA
"Otu10122",NA,NA
"Otu10123",NA,NA
"Otu10124",NA,NA
"Otu10125",NA,NA
"Otu10126",NA,NA
"Otu10127",NA,NA
"Otu10128",NA,NA
"Otu10131",NA,NA
"Otu10132",NA,NA
"Otu10133",NA,NA
"Otu10134",NA,NA
"Otu10135",NA,NA
"Otu10136",NA,NA
"Otu10139",NA,NA
"Otu10143",NA,NA
"Otu10145",NA,NA
"Otu10146",NA,NA
"Otu10147",NA,NA
"Otu10149",NA,NA
"Otu10150",NA,NA
"Otu10151",NA,NA
"Otu10153",NA,NA
"Otu10156",NA,NA
"Otu10157",NA,NA
"Otu10158",NA,NA
"Otu10159",NA,NA
"Otu10160",NA,NA
"Otu10161",NA,NA
"Otu10162",NA,NA
"Otu10163",NA,NA
"Otu10164",NA,NA
"Otu10165",NA,NA
"Otu10166",NA,NA
"Otu10167",NA,NA
"Otu10171",NA,NA
"Otu10173",NA,NA
"Otu10176",NA,NA
"Otu10183",NA,NA
"Otu10184",NA,NA
"Otu10185",NA,NA
"Otu10188",NA,NA
"Otu10189",NA,NA
"Otu10190",NA,NA
"Otu10191",NA,NA
"Otu10192",NA,NA
"Otu10193",NA,NA
"Otu10195",NA,NA
"Otu10197",NA,NA
"Otu10198",NA,NA
"Otu10200",NA,NA
"Otu10206",NA,NA
"Otu10208",NA,NA
"Otu10209",NA,NA
"Otu10212",NA,NA
"Otu10213",NA,NA
"Otu10214",NA,NA
"Otu10215",NA,NA
"Otu10218",NA,NA
"Otu10219",NA,NA
"Otu10220",NA,NA
"Otu10221",NA,NA
"Otu10222",NA,NA
"Otu10223",NA,NA
"Otu10225",NA,NA
"Otu10226","Georgenia","satyanarayanai"
"Otu10227",NA,NA
"Otu10228",NA,NA
"Otu10231",NA,NA
"Otu10232",NA,NA
"Otu10234",NA,NA
"Otu10236",NA,NA
"Otu10237",NA,NA
"Otu10238",NA,NA
"Otu10239",NA,NA
"Otu10240",NA,NA
"Otu10241",NA,NA
"Otu10242",NA,NA
"Otu10243",NA,NA
"Otu10244",NA,NA
"Otu10245",NA,NA
"Otu10246",NA,NA
"Otu10247",NA,NA
"Otu10248",NA,NA
"Otu10254",NA,NA
"Otu10255",NA,NA
"Otu10257",NA,NA
"Otu10258",NA,NA
"Otu10260",NA,NA
"Otu10261",NA,NA
"Otu10263",NA,NA
"Otu10265",NA,NA
"Otu10266",NA,NA
"Otu10267",NA,NA
"Otu10268",NA,NA
"Otu10270",NA,NA
"Otu10271",NA,NA
"Otu10272",NA,NA
"Otu10273",NA,NA
"Otu10274",NA,NA
"Otu10276",NA,NA
"Otu10278",NA,NA
"Otu10279",NA,NA
"Otu10281",NA,NA
"Otu10282",NA,NA
"Otu10283",NA,NA
"Otu10286",NA,NA
"Otu10287","Leucobacter","alluvii/chromiiresistens"
"Otu10288",NA,NA
"Otu10292",NA,NA
"Otu10294",NA,NA
"Otu10295",NA,NA
"Otu10301",NA,NA
"Otu10302","Pseudonocardia","ailaonensis/xishanensis"
"Otu10303",NA,NA
"Otu10304","Clostridium","magnum"
"Otu10305",NA,NA
"Otu10306",NA,NA
"Otu10308",NA,NA
"Otu10315","Salinisphaera","japonica"
"Otu10316",NA,NA
"Otu10317",NA,NA
"Otu10319",NA,NA
"Otu10320","Lactobacillus","fornicalis/jensenii"
"Otu10324","Chryseobacterium","hispanicum"
"Otu10325",NA,NA
"Otu10327","Amphritea","spongicola"
"Otu10328",NA,NA
"Otu10331",NA,NA
"Otu10332",NA,NA
"Otu10335",NA,NA
"Otu10336",NA,NA
"Otu10338",NA,NA
"Otu10342",NA,NA
"Otu10346",NA,NA
"Otu10347",NA,NA
"Otu10349",NA,NA
"Otu10350",NA,NA
"Otu10351",NA,NA
"Otu10352",NA,NA
"Otu10353",NA,NA
"Otu10356",NA,NA
"Otu10358",NA,NA
"Otu10360",NA,NA
"Otu10365",NA,NA
"Otu10366",NA,NA
"Otu10367",NA,NA
"Otu10369",NA,NA
"Otu10370",NA,NA
"Otu10372",NA,NA
"Otu10374",NA,NA
"Otu10375",NA,NA
"Otu10377",NA,NA
"Otu10378",NA,NA
"Otu10379",NA,NA
"Otu10380",NA,NA
"Otu10381",NA,NA
"Otu10382",NA,NA
"Otu10384",NA,NA
"Otu10385",NA,NA
"Otu10386",NA,NA
"Otu10387",NA,NA
"Otu10388",NA,NA
"Otu10391",NA,NA
"Otu10393",NA,NA
"Otu10396",NA,NA
"Otu10397",NA,NA
"Otu10399",NA,NA
"Otu10400",NA,NA
"Otu10402",NA,NA
"Otu10403",NA,NA
"Otu10404",NA,NA
"Otu10406",NA,NA
"Otu10407",NA,NA
"Otu10408",NA,NA
"Otu10410",NA,NA
"Otu10411",NA,NA
"Otu10413",NA,NA
"Otu10416",NA,NA
"Otu10417",NA,NA
"Otu10419",NA,NA
"Otu10420","Neisseria","lactamica/meningitidis"
"Otu10421",NA,NA
"Otu10424",NA,NA
"Otu10425",NA,NA
"Otu10427","Cellulomonas","hominis/pakistanensis"
"Otu10429",NA,NA
"Otu10430",NA,NA
"Otu10431",NA,NA
"Otu10432",NA,NA
"Otu10433",NA,NA
"Otu10434",NA,NA
"Otu10435",NA,NA
"Otu10436",NA,NA
"Otu10437",NA,NA
"Otu10438",NA,NA
"Otu10441",NA,NA
"Otu10442",NA,NA
"Otu10443",NA,NA
"Otu10444",NA,NA
"Otu10445",NA,NA
"Otu10447",NA,NA
"Otu10449",NA,NA
"Otu10452",NA,NA
"Otu10459",NA,NA
"Otu10460",NA,NA
"Otu10461",NA,NA
"Otu10462",NA,NA
"Otu10463",NA,NA
"Otu10464",NA,NA
"Otu10467",NA,NA
"Otu10474",NA,NA
"Otu10475",NA,NA
"Otu10476",NA,NA
"Otu10477",NA,NA
"Otu10478","Rhizobium","capsici/cnuense/helianthi/oryzicola/rhizoryzae/straminoryzae"
"Otu10479",NA,NA
"Otu10482",NA,NA
"Otu10483",NA,NA
"Otu10484",NA,NA
"Otu10485",NA,NA
"Otu10488",NA,NA
"Otu10489",NA,NA
"Otu10490",NA,NA
"Otu10491",NA,NA
"Otu10492",NA,NA
"Otu10496",NA,NA
"Otu10499",NA,NA
"Otu10500",NA,NA
"Otu10502",NA,NA
"Otu10503",NA,NA
"Otu10506",NA,NA
"Otu10507",NA,NA
"Otu10508",NA,NA
"Otu10509",NA,NA
"Otu10510",NA,NA
"Otu10515",NA,NA
"Otu10521",NA,NA
"Otu10522",NA,NA
"Otu10523",NA,NA
"Otu10524",NA,NA
"Otu10525",NA,NA
"Otu10526",NA,NA
"Otu10528",NA,NA
"Otu10529",NA,NA
"Otu10530",NA,NA
"Otu10533",NA,NA
"Otu10534",NA,NA
"Otu10535",NA,NA
"Otu10536",NA,NA
"Otu10537",NA,NA
"Otu10539",NA,NA
"Otu10540",NA,NA
"Otu10541",NA,NA
"Otu10543",NA,NA
"Otu10544",NA,NA
"Otu10545",NA,NA
"Otu10546",NA,NA
"Otu10547",NA,NA
"Otu10548",NA,NA
"Otu10550",NA,NA
"Otu10554",NA,NA
"Otu10556",NA,NA
"Otu10557",NA,NA
"Otu10558","Alsobacter","metallidurans"
"Otu10560",NA,NA
"Otu10565",NA,NA
"Otu10566",NA,NA
"Otu10568",NA,NA
"Otu10569",NA,NA
"Otu10570",NA,NA
"Otu10572","Nocardioides","kribbensis"
"Otu10574",NA,NA
"Otu10576",NA,NA
"Otu10577",NA,NA
"Otu10578",NA,NA
"Otu10579",NA,NA
"Otu10581",NA,NA
"Otu10582",NA,NA
"Otu10583",NA,NA
"Otu10584",NA,NA
"Otu10585",NA,NA
"Otu10586",NA,NA
"Otu10587",NA,NA
"Otu10588",NA,NA
"Otu10592",NA,NA
"Otu10594",NA,NA
"Otu10595",NA,NA
"Otu10596",NA,NA
"Otu10597","Veillonella","parvula/rogosae/tobetsuensis"
"Otu10599",NA,NA
"Otu10605",NA,NA
"Otu10606",NA,NA
"Otu10607",NA,NA
"Otu10614",NA,NA
"Otu10616",NA,NA
"Otu10618",NA,NA
"Otu10619",NA,NA
"Otu10621",NA,NA
"Otu10625",NA,NA
"Otu10626",NA,NA
"Otu10627",NA,NA
"Otu10628",NA,NA
"Otu10629",NA,NA
"Otu10630",NA,NA
"Otu10631",NA,NA
"Otu10632",NA,NA
"Otu10633",NA,NA
"Otu10634",NA,NA
"Otu10635",NA,NA
"Otu10638",NA,NA
"Otu10639",NA,NA
"Otu10640",NA,NA
"Otu10642",NA,NA
"Otu10643",NA,NA
"Otu10646",NA,NA
"Otu10647",NA,NA
"Otu10649",NA,NA
"Otu10651",NA,NA
"Otu10653",NA,NA
"Otu10654",NA,NA
"Otu10656",NA,NA
"Otu10657",NA,NA
"Otu10658",NA,NA
"Otu10661",NA,NA
"Otu10663",NA,NA
"Otu10664",NA,NA
"Otu10667",NA,NA
"Otu10669",NA,NA
"Otu10670",NA,NA
"Otu10673",NA,NA
"Otu10674",NA,NA
"Otu10675",NA,NA
"Otu10676",NA,NA
"Otu10677",NA,NA
"Otu10678",NA,NA
"Otu10679",NA,NA
"Otu10680",NA,NA
"Otu10685",NA,NA
"Otu10686",NA,NA
"Otu10688",NA,NA
"Otu10690",NA,NA
"Otu10692",NA,NA
"Otu10693",NA,NA
"Otu10695",NA,NA
"Otu10698",NA,NA
"Otu10700","Parahaliea","mediterranea"
"Otu10701",NA,NA
"Otu10702",NA,NA
"Otu10706",NA,NA
"Otu10707","Risungbinella","massiliensis/pyongyangensis"
"Otu10708",NA,NA
"Otu10709",NA,NA
"Otu10711",NA,NA
"Otu10713",NA,NA
"Otu10714",NA,NA
"Otu10715",NA,NA
"Otu10717",NA,NA
"Otu10718",NA,NA
"Otu10719",NA,NA
"Otu10721",NA,NA
"Otu10722","Aliagarivorans","marinus"
"Otu10723",NA,NA
"Otu10724",NA,NA
"Otu10725",NA,NA
"Otu10726",NA,NA
"Otu10727",NA,NA
"Otu10729",NA,NA
"Otu10731",NA,NA
"Otu10733",NA,NA
"Otu10735",NA,NA
"Otu10736",NA,NA
"Otu10737",NA,NA
"Otu10738",NA,NA
"Otu10741",NA,NA
"Otu10743",NA,NA
"Otu10744",NA,NA
"Otu10745",NA,NA
"Otu10747",NA,NA
"Otu10748",NA,NA
"Otu10749",NA,NA
"Otu10752",NA,NA
"Otu10753",NA,NA
"Otu10754",NA,NA
"Otu10756",NA,NA
"Otu10758",NA,NA
"Otu10759",NA,NA
"Otu10760",NA,NA
"Otu10762",NA,NA
"Otu10764",NA,NA
"Otu10765",NA,NA
"Otu10767",NA,NA
"Otu10768",NA,NA
"Otu10769",NA,NA
"Otu10770",NA,NA
"Otu10771",NA,NA
"Otu10772",NA,NA
"Otu10773",NA,NA
"Otu10776",NA,NA
"Otu10777",NA,NA
"Otu10778",NA,NA
"Otu10779",NA,NA
"Otu10780",NA,NA
"Otu10781",NA,NA
"Otu10782",NA,NA
"Otu10783",NA,NA
"Otu10784",NA,NA
"Otu10786","Maricaulis","indicus/parjimensis/virginensis"
"Otu10789",NA,NA
"Otu10791",NA,NA
"Otu10792",NA,NA
"Otu10794",NA,NA
"Otu10795",NA,NA
"Otu10796",NA,NA
"Otu10802",NA,NA
"Otu10803",NA,NA
"Otu10804",NA,NA
"Otu10805",NA,NA
"Otu10806",NA,NA
"Otu10808",NA,NA
"Otu10812",NA,NA
"Otu10813",NA,NA
"Otu10814",NA,NA
"Otu10816",NA,NA
"Otu10817",NA,NA
"Otu10818",NA,NA
"Otu10819",NA,NA
"Otu10820",NA,NA
"Otu10821",NA,NA
"Otu10822",NA,NA
"Otu10823",NA,NA
"Otu10824",NA,NA
"Otu10825",NA,NA
"Otu10826",NA,NA
"Otu10831",NA,NA
"Otu10832",NA,NA
"Otu10833",NA,NA
"Otu10837",NA,NA
"Otu10838",NA,NA
"Otu10840",NA,NA
"Otu10841","Neisseria","flavescens"
"Otu10842",NA,NA
"Otu10843",NA,NA
"Otu10844",NA,NA
"Otu10845",NA,NA
"Otu10846",NA,NA
"Otu10847",NA,NA
"Otu10853",NA,NA
"Otu10854",NA,NA
"Otu10856",NA,NA
"Otu10857",NA,NA
"Otu10858",NA,NA
"Otu10860",NA,NA
"Otu10861",NA,NA
"Otu10863",NA,NA
"Otu10864",NA,NA
"Otu10865",NA,NA
"Otu10867",NA,NA
"Otu10871",NA,NA
"Otu10872",NA,NA
"Otu10873",NA,NA
"Otu10879",NA,NA
"Otu10880",NA,NA
"Otu10882",NA,NA
"Otu10887",NA,NA
"Otu10889",NA,NA
"Otu10890",NA,NA
"Otu10891",NA,NA
"Otu10893",NA,NA
"Otu10894",NA,NA
"Otu10897",NA,NA
"Otu10902","Aquabacterium","fontiphilum"
"Otu10904",NA,NA
"Otu10905",NA,NA
"Otu10906",NA,NA
"Otu10908",NA,NA
"Otu10909",NA,NA
"Otu10911",NA,NA
"Otu10912",NA,NA
"Otu10914",NA,NA
"Otu10915",NA,NA
"Otu10917",NA,NA
"Otu10918",NA,NA
"Otu10920",NA,NA
"Otu10921",NA,NA
"Otu10922",NA,NA
"Otu10924",NA,NA
"Otu10925",NA,NA
"Otu10927",NA,NA
"Otu10928",NA,NA
"Otu10929",NA,NA
"Otu10931","Thalassotalea","ganghwensis"
"Otu10932",NA,NA
"Otu10933",NA,NA
"Otu10934",NA,NA
"Otu10936",NA,NA
"Otu10937",NA,NA
"Otu10940",NA,NA
"Otu10941",NA,NA
"Otu10942",NA,NA
"Otu10945",NA,NA
"Otu10946",NA,NA
"Otu10949",NA,NA
"Otu10951",NA,NA
"Otu10952",NA,NA
"Otu10953",NA,NA
"Otu10954",NA,NA
"Otu10957",NA,NA
"Otu10958",NA,NA
"Otu10959",NA,NA
"Otu10960",NA,NA
"Otu10961",NA,NA
"Otu10962",NA,NA
"Otu10964",NA,NA
"Otu10967",NA,NA
"Otu10968",NA,NA
"Otu10970","Pseudonocardia","hydrocarbonoxydans/petroleophila"
"Otu10971",NA,NA
"Otu10972",NA,NA
"Otu10975",NA,NA
"Otu10979",NA,NA
"Otu10980",NA,NA
"Otu10985",NA,NA
"Otu10987","Marinobacter","lutaoensis"
"Otu10990",NA,NA
"Otu10991",NA,NA
"Otu10993",NA,NA
"Otu10994","Sphingomonas","jaspsi"
"Otu10995",NA,NA
"Otu11001",NA,NA
"Otu11003",NA,NA
"Otu11004",NA,NA
"Otu11006","Saccharomonospora","halophila/paurometabolica"
"Otu11008",NA,NA
"Otu11009",NA,NA
"Otu11011",NA,NA
"Otu11015",NA,NA
"Otu11016",NA,NA
"Otu11018",NA,NA
"Otu11019",NA,NA
"Otu11020",NA,NA
"Otu11021",NA,NA
"Otu11022",NA,NA
"Otu11023",NA,NA
"Otu11025",NA,NA
"Otu11027",NA,NA
"Otu11030","Rhodococcus","corynebacterioides/kroppenstedtii/trifolii"
"Otu11031","Escherichia/Shigella","coli"
"Otu11033",NA,NA
"Otu11034",NA,NA
"Otu11038",NA,NA
"Otu11039",NA,NA
"Otu11040",NA,NA
"Otu11042",NA,NA
"Otu11043",NA,NA
"Otu11044",NA,NA
"Otu11045",NA,"aiptasiae/halocynthiae/marinivivus"
"Otu11046",NA,NA
"Otu11048",NA,NA
"Otu11052",NA,NA
"Otu11054",NA,NA
"Otu11056",NA,NA
"Otu11061",NA,NA
"Otu11063",NA,NA
"Otu11065",NA,NA
"Otu11066",NA,NA
"Otu11067",NA,NA
"Otu11068",NA,NA
"Otu11069",NA,NA
"Otu11070",NA,NA
"Otu11071",NA,NA
"Otu11072",NA,NA
"Otu11075",NA,NA
"Otu11076",NA,NA
"Otu11078","Actinomycetospora","chibensis/chlora/straminea/succinea"
"Otu11080",NA,NA
"Otu11082",NA,NA
"Otu11083",NA,NA
"Otu11091",NA,NA
"Otu11092",NA,NA
"Otu11094",NA,NA
"Otu11095",NA,NA
"Otu11097",NA,NA
"Otu11098",NA,NA
"Otu11099",NA,NA
"Otu11100",NA,NA
"Otu11101",NA,NA
"Otu11102",NA,NA
"Otu11103",NA,NA
"Otu11104",NA,NA
"Otu11107",NA,NA
"Otu11108",NA,NA
"Otu11110",NA,NA
"Otu11111",NA,NA
"Otu11112",NA,NA
"Otu11113",NA,NA
"Otu11114",NA,NA
"Otu11118","Georgenia","muralis/ruanii/thermotolerans"
"Otu11122",NA,NA
"Otu11123",NA,NA
"Otu11124",NA,NA
"Otu11125",NA,NA
"Otu11131",NA,NA
"Otu11132",NA,NA
"Otu11139",NA,NA
"Otu11141",NA,NA
"Otu11142",NA,NA
"Otu11144",NA,NA
"Otu11145",NA,NA
"Otu11148",NA,NA
"Otu11149",NA,NA
"Otu11150",NA,NA
"Otu11152",NA,NA
"Otu11153",NA,NA
"Otu11154",NA,NA
"Otu11155",NA,NA
"Otu11156",NA,NA
"Otu11158",NA,NA
"Otu11159",NA,NA
"Otu11160",NA,NA
"Otu11161",NA,NA
"Otu11162",NA,NA
"Otu11163","Phormidium","lucidum"
"Otu11165",NA,NA
"Otu11167",NA,NA
"Otu11169","Mogibacterium","diversum/neglectum/pumilum/vescum"
"Otu11170",NA,NA
"Otu11171",NA,NA
"Otu11172",NA,NA
"Otu11173",NA,NA
"Otu11177","Paracoccus","saliphilus"
"Otu11178",NA,NA
"Otu11181",NA,NA
"Otu11182",NA,NA
"Otu11184",NA,NA
"Otu11185",NA,NA
"Otu11186",NA,NA
"Otu11188",NA,NA
"Otu11189",NA,NA
"Otu11190",NA,NA
"Otu11191",NA,NA
"Otu11192",NA,NA
"Otu11193",NA,NA
"Otu11194",NA,NA
"Otu11195",NA,NA
"Otu11196",NA,NA
"Otu11197",NA,NA
"Otu11199",NA,NA
"Otu11200",NA,NA
"Otu11201",NA,NA
"Otu11202",NA,NA
"Otu11204",NA,NA
"Otu11205",NA,NA
"Otu11208",NA,NA
"Otu11210",NA,NA
"Otu11212",NA,NA
"Otu11213",NA,NA
"Otu11214",NA,NA
"Otu11215",NA,NA
"Otu11216",NA,NA
"Otu11217",NA,NA
"Otu11218",NA,NA
"Otu11219",NA,NA
"Otu11221",NA,NA
"Otu11222",NA,NA
"Otu11224",NA,NA
"Otu11225",NA,NA
"Otu11226",NA,NA
"Otu11229",NA,NA
"Otu11230",NA,NA
"Otu11232",NA,NA
"Otu11233",NA,NA
"Otu11234",NA,NA
"Otu11235",NA,NA
"Otu11236",NA,NA
"Otu11240",NA,NA
"Otu11243",NA,NA
"Otu11244",NA,NA
"Otu11248",NA,NA
"Otu11249",NA,NA
"Otu11250",NA,NA
"Otu11251",NA,NA
"Otu11252",NA,NA
"Otu11253",NA,NA
"Otu11254",NA,NA
"Otu11255",NA,NA
